year,state_short,state_long,indicator,value
2014,IL,Illinois,state total,13172
2014,IL,Illinois,stem total,897
2014,IN,Indiana,elem ba,1359
2014,IN,Indiana,other ba,1002
2014,IN,Indiana,sped ba,321
2014,IN,Indiana,stem ba,134
2014,IN,Indiana,elem ma,359
2014,IN,Indiana,other ma,1755
2014,IN,Indiana,sped ma,423
2014,IN,Indiana,stem ma,57
2014,IN,Indiana,elem phd,5
2014,IN,Indiana,other phd,146
2014,IN,Indiana,sped phd,5
2014,IN,Indiana,stem phd,5
2014,IN,Indiana,agg total,250062
2014,IN,Indiana,ba total,2816
2014,IN,Indiana,elem total,1723
2014,IN,Indiana,ma total,2594
2014,IN,Indiana,other total,2903
2014,IN,Indiana,phd total,161
2014,IN,Indiana,sped total,749
2014,IN,Indiana,state total,5571
2014,IN,Indiana,stem total,196
2014,KS,Kansas,elem ba,848
2014,KS,Kansas,other ba,723
2014,KS,Kansas,sped ba,0
2014,KS,Kansas,stem ba,56
2014,KS,Kansas,elem ma,83
2014,KS,Kansas,other ma,1443
2014,KS,Kansas,sped ma,280
2014,KS,Kansas,stem ma,178
2014,KS,Kansas,elem phd,0
2014,KS,Kansas,other phd,69
2014,KS,Kansas,sped phd,14
2014,KS,Kansas,stem phd,0
2014,KS,Kansas,agg total,250062
2014,KS,Kansas,ba total,1627
2014,KS,Kansas,elem total,931
2014,KS,Kansas,ma total,1984
2014,KS,Kansas,other total,2235
2014,KS,Kansas,phd total,83
2014,KS,Kansas,sped total,294
2014,KS,Kansas,state total,3694
2014,KS,Kansas,stem total,234
2014,KY,Kentucky,elem ba,937
2014,KY,Kentucky,other ba,798
2014,KY,Kentucky,sped ba,202
2014,KY,Kentucky,stem ba,43
2014,KY,Kentucky,elem ma,308
2014,KY,Kentucky,other ma,2103
2014,KY,Kentucky,sped ma,449
2014,KY,Kentucky,stem ma,37
2014,KY,Kentucky,elem phd,0
2014,KY,Kentucky,other phd,133
2014,KY,Kentucky,sped phd,3
2014,KY,Kentucky,stem phd,14
2014,KY,Kentucky,agg total,250062
2014,KY,Kentucky,ba total,1980
2014,KY,Kentucky,elem total,1245
2014,KY,Kentucky,ma total,2897
2014,KY,Kentucky,other total,3034
2014,KY,Kentucky,phd total,150
2014,KY,Kentucky,sped total,654
2014,KY,Kentucky,state total,5027
2014,KY,Kentucky,stem total,94
2014,LA,Louisiana,elem ba,531
2014,LA,Louisiana,other ba,895
2014,LA,Louisiana,sped ba,31
2014,LA,Louisiana,stem ba,23
2014,LA,Louisiana,elem ma,150
2014,LA,Louisiana,other ma,1065
2014,LA,Louisiana,sped ma,77
2014,LA,Louisiana,stem ma,24
2014,LA,Louisiana,elem phd,0
2014,LA,Louisiana,other phd,103
2014,LA,Louisiana,sped phd,1
2014,LA,Louisiana,stem phd,0
2014,LA,Louisiana,agg total,250062
2014,LA,Louisiana,ba total,1480
2014,LA,Louisiana,elem total,681
2014,LA,Louisiana,ma total,1316
2014,LA,Louisiana,other total,2063
2014,LA,Louisiana,phd total,104
2014,LA,Louisiana,sped total,109
2014,LA,Louisiana,state total,2900
2014,LA,Louisiana,stem total,47
2014,MA,Massachusetts,elem ba,549
2014,MA,Massachusetts,other ba,514
2014,MA,Massachusetts,sped ba,177
2014,MA,Massachusetts,stem ba,22
2014,MA,Massachusetts,elem ma,598
2014,MA,Massachusetts,other ma,4724
2014,MA,Massachusetts,sped ma,1274
2014,MA,Massachusetts,stem ma,389
2014,MA,Massachusetts,elem phd,0
2014,MA,Massachusetts,other phd,347
2014,MA,Massachusetts,sped phd,1
2014,MA,Massachusetts,stem phd,3
2014,MA,Massachusetts,agg total,250062
2014,MA,Massachusetts,ba total,1262
2014,MA,Massachusetts,elem total,1147
2014,MA,Massachusetts,ma total,6985
2014,MA,Massachusetts,other total,5585
2014,MA,Massachusetts,phd total,351
2014,MA,Massachusetts,sped total,1452
2014,MA,Massachusetts,state total,8598
2014,MA,Massachusetts,stem total,414
2014,MD,Maryland,elem ba,601
2014,MD,Maryland,other ba,602
2014,MD,Maryland,sped ba,99
2014,MD,Maryland,stem ba,5
2014,MD,Maryland,elem ma,175
2014,MD,Maryland,other ma,1806
2014,MD,Maryland,sped ma,225
2014,MD,Maryland,stem ma,395
2014,MD,Maryland,elem phd,0
2014,MD,Maryland,other phd,92
2014,MD,Maryland,sped phd,2
2014,MD,Maryland,stem phd,10
2014,MD,Maryland,agg total,250062
2014,MD,Maryland,ba total,1307
2014,MD,Maryland,elem total,776
2014,MD,Maryland,ma total,2601
2014,MD,Maryland,other total,2500
2014,MD,Maryland,phd total,104
2014,MD,Maryland,sped total,326
2014,MD,Maryland,state total,4012
2014,MD,Maryland,stem total,410
2014,ME,Maine,elem ba,162
2014,ME,Maine,other ba,206
2014,ME,Maine,sped ba,30
2014,ME,Maine,stem ba,5
2014,ME,Maine,elem ma,0
2014,ME,Maine,other ma,541
2014,ME,Maine,sped ma,46
2014,ME,Maine,stem ma,14
2014,ME,Maine,elem phd,0
2014,ME,Maine,other phd,9
2014,ME,Maine,sped phd,0
2014,ME,Maine,stem phd,0
2014,ME,Maine,agg total,250062
2014,ME,Maine,ba total,403
2014,ME,Maine,elem total,162
2014,ME,Maine,ma total,601
2014,ME,Maine,other total,756
2014,ME,Maine,phd total,9
2014,ME,Maine,sped total,76
2014,ME,Maine,state total,1013
2014,ME,Maine,stem total,19
2014,MI,Michigan,elem ba,848
2014,MI,Michigan,other ba,1498
2014,MI,Michigan,sped ba,370
2014,MI,Michigan,stem ba,409
2014,MI,Michigan,elem ma,80
2014,MI,Michigan,other ma,2782
2014,MI,Michigan,sped ma,485
2014,MI,Michigan,stem ma,451
2014,MI,Michigan,elem phd,0
2014,MI,Michigan,other phd,202
2014,MI,Michigan,sped phd,10
2014,MI,Michigan,stem phd,37
2014,MI,Michigan,agg total,250062
2014,MI,Michigan,ba total,3125
2014,MI,Michigan,elem total,928
2014,MI,Michigan,ma total,3798
2014,MI,Michigan,other total,4482
2014,MI,Michigan,phd total,249
2014,MI,Michigan,sped total,865
2014,MI,Michigan,state total,7172
2014,MI,Michigan,stem total,897
2014,MN,Minnesota,elem ba,1020
2014,MN,Minnesota,other ba,922
2014,MN,Minnesota,sped ba,115
2014,MN,Minnesota,stem ba,149
2014,MN,Minnesota,elem ma,69
2014,MN,Minnesota,other ma,2830
2014,MN,Minnesota,sped ma,330
2014,MN,Minnesota,stem ma,144
2014,MN,Minnesota,elem phd,0
2014,MN,Minnesota,other phd,597
2014,MN,Minnesota,sped phd,0
2014,MN,Minnesota,stem phd,34
2014,MN,Minnesota,agg total,250062
2014,MN,Minnesota,ba total,2206
2014,MN,Minnesota,elem total,1089
2014,MN,Minnesota,ma total,3373
2014,MN,Minnesota,other total,4349
2014,MN,Minnesota,phd total,631
2014,MN,Minnesota,sped total,445
2014,MN,Minnesota,state total,6210
2014,MN,Minnesota,stem total,327
2014,MO,Missouri,elem ba,1252
2014,MO,Missouri,other ba,1364
2014,MO,Missouri,sped ba,185
2014,MO,Missouri,stem ba,64
2014,MO,Missouri,elem ma,163
2014,MO,Missouri,other ma,3407
2014,MO,Missouri,sped ma,225
2014,MO,Missouri,stem ma,180
2014,MO,Missouri,elem phd,0
2014,MO,Missouri,other phd,329
2014,MO,Missouri,sped phd,2
2014,MO,Missouri,stem phd,14
2014,MO,Missouri,agg total,250062
2014,MO,Missouri,ba total,2865
2014,MO,Missouri,elem total,1415
2014,MO,Missouri,ma total,3975
2014,MO,Missouri,other total,5100
2014,MO,Missouri,phd total,345
2014,MO,Missouri,sped total,412
2014,MO,Missouri,state total,7185
2014,MO,Missouri,stem total,258
2014,MS,Mississippi,elem ba,898
2014,MS,Mississippi,other ba,839
2014,MS,Mississippi,sped ba,41
2014,MS,Mississippi,stem ba,25
2014,MS,Mississippi,elem ma,301
2014,MS,Mississippi,other ma,1041
2014,MS,Mississippi,sped ma,80
2014,MS,Mississippi,stem ma,43
2014,MS,Mississippi,elem phd,8
2014,MS,Mississippi,other phd,118
2014,MS,Mississippi,sped phd,0
2014,MS,Mississippi,stem phd,6
2014,MS,Mississippi,agg total,250062
2014,MS,Mississippi,ba total,1803
2014,MS,Mississippi,elem total,1207
2014,MS,Mississippi,ma total,1465
2014,MS,Mississippi,other total,1998
2014,MS,Mississippi,phd total,132
2014,MS,Mississippi,sped total,121
2014,MS,Mississippi,state total,3400
2014,MS,Mississippi,stem total,74
2014,MT,Montana,elem ba,253
2014,MT,Montana,other ba,205
2014,MT,Montana,sped ba,18
2014,MT,Montana,stem ba,29
2014,MT,Montana,elem ma,0
2014,MT,Montana,other ma,212
2014,MT,Montana,sped ma,22
2014,MT,Montana,stem ma,98
2014,MT,Montana,elem phd,0
2014,MT,Montana,other phd,18
2014,MT,Montana,sped phd,0
2014,MT,Montana,stem phd,0
2014,MT,Montana,agg total,250062
2014,MT,Montana,ba total,505
2014,MT,Montana,elem total,253
2014,MT,Montana,ma total,332
2014,MT,Montana,other total,435
2014,MT,Montana,phd total,18
2014,MT,Montana,sped total,40
2014,MT,Montana,state total,855
2014,MT,Montana,stem total,127
2014,NAT,National,ba total,83744
2014,NAT,National,elem total,43437
2014,NAT,National,ma total,151952
2014,NAT,National,other total,162429
2014,NAT,National,phd total,10785
2014,NAT,National,sped total,27566
2014,NAT,National,state total,246481
2014,NAT,National,stem total,13049
2014,NC,North Carolina,elem ba,1653
2014,NC,North Carolina,other ba,1200
2014,NC,North Carolina,sped ba,337
2014,NC,North Carolina,stem ba,190
2014,NC,North Carolina,elem ma,557
2014,NC,North Carolina,other ma,3013
2014,NC,North Carolina,sped ma,128
2014,NC,North Carolina,stem ma,310
2014,NC,North Carolina,elem phd,0
2014,NC,North Carolina,other phd,241
2014,NC,North Carolina,sped phd,8
2014,NC,North Carolina,stem phd,23
2014,NC,North Carolina,agg total,250062
2014,NC,North Carolina,ba total,3380
2014,NC,North Carolina,elem total,2210
2014,NC,North Carolina,ma total,4008
2014,NC,North Carolina,other total,4454
2014,NC,North Carolina,phd total,272
2014,NC,North Carolina,sped total,473
2014,NC,North Carolina,state total,7660
2014,NC,North Carolina,stem total,523
2014,ND,North Dakota,elem ba,311
2014,ND,North Dakota,other ba,200
2014,ND,North Dakota,sped ba,9
2014,ND,North Dakota,stem ba,60
2014,ND,North Dakota,elem ma,15
2014,ND,North Dakota,other ma,184
2014,ND,North Dakota,sped ma,117
2014,ND,North Dakota,stem ma,57
2014,ND,North Dakota,elem phd,0
2014,ND,North Dakota,other phd,18
2014,ND,North Dakota,sped phd,0
2014,ND,North Dakota,stem phd,14
2014,ND,North Dakota,agg total,250062
2014,ND,North Dakota,ba total,580
2014,ND,North Dakota,elem total,326
2014,ND,North Dakota,ma total,373
2014,ND,North Dakota,other total,402
2014,ND,North Dakota,phd total,32
2014,ND,North Dakota,sped total,126
2014,ND,North Dakota,state total,985
2014,ND,North Dakota,stem total,131
2014,NE,Nebraska,elem ba,656
2014,NE,Nebraska,other ba,572
2014,NE,Nebraska,sped ba,130
2014,NE,Nebraska,stem ba,78
2014,NE,Nebraska,elem ma,68
2014,NE,Nebraska,other ma,1099
2014,NE,Nebraska,sped ma,72
2014,NE,Nebraska,stem ma,41
2014,NE,Nebraska,elem phd,0
2014,NE,Nebraska,other phd,109
2014,NE,Nebraska,sped phd,0
2014,NE,Nebraska,stem phd,0
2014,NE,Nebraska,agg total,250062
2014,NE,Nebraska,ba total,1436
2014,NE,Nebraska,elem total,724
2014,NE,Nebraska,ma total,1280
2014,NE,Nebraska,other total,1780
2014,NE,Nebraska,phd total,109
2014,NE,Nebraska,sped total,202
2014,NE,Nebraska,state total,2825
2014,NE,Nebraska,stem total,119
2014,NH,New Hampshire,elem ba,226
2014,NH,New Hampshire,other ba,92
2014,NH,New Hampshire,sped ba,25
2014,NH,New Hampshire,stem ba,42
2014,NH,New Hampshire,elem ma,137
2014,NH,New Hampshire,other ma,664
2014,NH,New Hampshire,sped ma,79
2014,NH,New Hampshire,stem ma,14
2014,NH,New Hampshire,elem phd,0
2014,NH,New Hampshire,other phd,34
2014,NH,New Hampshire,sped phd,0
2014,NH,New Hampshire,stem phd,1
2014,NH,New Hampshire,agg total,250062
2014,NH,New Hampshire,ba total,385
2014,NH,New Hampshire,elem total,363
2014,NH,New Hampshire,ma total,894
2014,NH,New Hampshire,other total,790
2014,NH,New Hampshire,phd total,35
2014,NH,New Hampshire,sped total,104
2014,NH,New Hampshire,state total,1314
2014,NH,New Hampshire,stem total,57
2014,NJ,New Jersey,elem ba,549
2014,NJ,New Jersey,other ba,955
2014,NJ,New Jersey,sped ba,202
2014,NJ,New Jersey,stem ba,45
2014,NJ,New Jersey,elem ma,219
2014,NJ,New Jersey,other ma,2090
2014,NJ,New Jersey,sped ma,480
2014,NJ,New Jersey,stem ma,142
2014,NJ,New Jersey,elem phd,5
2014,NJ,New Jersey,other phd,105
2014,NJ,New Jersey,sped phd,0
2014,NJ,New Jersey,stem phd,2
2014,NJ,New Jersey,agg total,250062
2014,NJ,New Jersey,ba total,1751
2014,NJ,New Jersey,elem total,773
2014,NJ,New Jersey,ma total,2931
2014,NJ,New Jersey,other total,3150
2014,NJ,New Jersey,phd total,112
2014,NJ,New Jersey,sped total,682
2014,NJ,New Jersey,state total,4794
2014,NJ,New Jersey,stem total,189
2014,NM,New Mexico,elem ba,341
2014,NM,New Mexico,other ba,263
2014,NM,New Mexico,sped ba,75
2014,NM,New Mexico,stem ba,11
2014,NM,New Mexico,elem ma,76
2014,NM,New Mexico,other ma,663
2014,NM,New Mexico,sped ma,98
2014,NM,New Mexico,stem ma,37
2014,NM,New Mexico,elem phd,0
2014,NM,New Mexico,other phd,66
2014,NM,New Mexico,sped phd,8
2014,NM,New Mexico,stem phd,4
2014,NM,New Mexico,agg total,250062
2014,NM,New Mexico,ba total,690
2014,NM,New Mexico,elem total,417
2014,NM,New Mexico,ma total,874
2014,NM,New Mexico,other total,992
2014,NM,New Mexico,phd total,78
2014,NM,New Mexico,sped total,181
2014,NM,New Mexico,state total,1642
2014,NM,New Mexico,stem total,52
2014,NV,Nevada,elem ba,189
2014,NV,Nevada,other ba,132
2014,NV,Nevada,sped ba,52
2014,NV,Nevada,stem ba,4
2014,NV,Nevada,elem ma,90
2014,NV,Nevada,other ma,470
2014,NV,Nevada,sped ma,78
2014,NV,Nevada,stem ma,0
2014,NV,Nevada,elem phd,0
2014,NV,Nevada,other phd,24
2014,NV,Nevada,sped phd,6
2014,NV,Nevada,stem phd,0
2014,NV,Nevada,agg total,250062
2014,NV,Nevada,ba total,377
2014,NV,Nevada,elem total,279
2014,NV,Nevada,ma total,638
2014,NV,Nevada,other total,626
2014,NV,Nevada,phd total,30
2014,NV,Nevada,sped total,136
2014,NV,Nevada,state total,1045
2014,NV,Nevada,stem total,4
2014,NY,New York,elem ba,1919
2014,NY,New York,other ba,2254
2014,NY,New York,sped ba,1014
2014,NY,New York,stem ba,497
2014,NY,New York,elem ma,1369
2014,NY,New York,other ma,8098
2014,NY,New York,sped ma,4869
2014,NY,New York,stem ma,1049
2014,NY,New York,elem phd,5
2014,NY,New York,other phd,379
2014,NY,New York,sped phd,22
2014,NY,New York,stem phd,61
2014,NY,New York,agg total,250062
2014,NY,New York,ba total,5684
2014,NY,New York,elem total,3293
2014,NY,New York,ma total,15385
2014,NY,New York,other total,10731
2014,NY,New York,phd total,467
2014,NY,New York,sped total,5905
2014,NY,New York,state total,21536
2014,NY,New York,stem total,1607
2014,OH,Ohio,elem ba,412
2014,OH,Ohio,other ba,2620
2014,OH,Ohio,sped ba,766
2014,OH,Ohio,stem ba,218
2014,OH,Ohio,elem ma,117
2014,OH,Ohio,other ma,3653
2014,OH,Ohio,sped ma,512
2014,OH,Ohio,stem ma,218
2014,OH,Ohio,elem phd,0
2014,OH,Ohio,other phd,236
2014,OH,Ohio,sped phd,8
2014,OH,Ohio,stem phd,11
2014,OH,Ohio,agg total,250062
2014,OH,Ohio,ba total,4016
2014,OH,Ohio,elem total,529
2014,OH,Ohio,ma total,4500
2014,OH,Ohio,other total,6509
2014,OH,Ohio,phd total,255
2014,OH,Ohio,sped total,1286
2014,OH,Ohio,state total,8771
2014,OH,Ohio,stem total,447
2014,OK,Oklahoma,elem ba,683
2014,OK,Oklahoma,other ba,539
2014,OK,Oklahoma,sped ba,84
2014,OK,Oklahoma,stem ba,83
2014,OK,Oklahoma,elem ma,36
2014,OK,Oklahoma,other ma,1097
2014,OK,Oklahoma,sped ma,19
2014,OK,Oklahoma,stem ma,50
2014,OK,Oklahoma,elem phd,0
2014,OK,Oklahoma,other phd,67
2014,OK,Oklahoma,sped phd,1
2014,OK,Oklahoma,stem phd,0
2014,OK,Oklahoma,agg total,250062
2014,OK,Oklahoma,ba total,1389
2014,OK,Oklahoma,elem total,719
2014,OK,Oklahoma,ma total,1202
2014,OK,Oklahoma,other total,1703
2014,OK,Oklahoma,phd total,68
2014,OK,Oklahoma,sped total,104
2014,OK,Oklahoma,state total,2659
2014,OK,Oklahoma,stem total,133
2014,OR,Oregon,elem ba,150
2014,OR,Oregon,other ba,452
2014,OR,Oregon,sped ba,0
2014,OR,Oregon,stem ba,0
2014,OR,Oregon,elem ma,102
2014,OR,Oregon,other ma,3301
2014,OR,Oregon,sped ma,182
2014,OR,Oregon,stem ma,121
2014,OR,Oregon,elem phd,0
2014,OR,Oregon,other phd,68
2014,OR,Oregon,sped phd,4
2014,OR,Oregon,stem phd,4
2014,OR,Oregon,agg total,250062
2014,OR,Oregon,ba total,602
2014,OR,Oregon,elem total,252
2014,OR,Oregon,ma total,3706
2014,OR,Oregon,other total,3821
2014,OR,Oregon,phd total,76
2014,OR,Oregon,sped total,186
2014,OR,Oregon,state total,4384
2014,OR,Oregon,stem total,125
2014,PA,Pennsylvania,elem ba,681
2014,PA,Pennsylvania,other ba,1705
2014,PA,Pennsylvania,sped ba,831
2014,PA,Pennsylvania,stem ba,81
2014,PA,Pennsylvania,elem ma,400
2014,PA,Pennsylvania,other ma,5687
2014,PA,Pennsylvania,sped ma,679
2014,PA,Pennsylvania,stem ma,417
2014,PA,Pennsylvania,elem phd,19
2014,PA,Pennsylvania,other phd,473
2014,PA,Pennsylvania,sped phd,9
2014,PA,Pennsylvania,stem phd,9
2014,PA,Pennsylvania,agg total,250062
2014,PA,Pennsylvania,ba total,3298
2014,PA,Pennsylvania,elem total,1100
2014,PA,Pennsylvania,ma total,7183
2014,PA,Pennsylvania,other total,7865
2014,PA,Pennsylvania,phd total,510
2014,PA,Pennsylvania,sped total,1519
2014,PA,Pennsylvania,state total,10991
2014,PA,Pennsylvania,stem total,507
2014,RI,Rhode Island,elem ba,96
2014,RI,Rhode Island,other ba,165
2014,RI,Rhode Island,sped ba,140
2014,RI,Rhode Island,stem ba,19
2014,RI,Rhode Island,elem ma,48
2014,RI,Rhode Island,other ma,275
2014,RI,Rhode Island,sped ma,54
2014,RI,Rhode Island,stem ma,16
2014,RI,Rhode Island,elem phd,0
2014,RI,Rhode Island,other phd,40
2014,RI,Rhode Island,sped phd,0
2014,RI,Rhode Island,stem phd,0
2014,RI,Rhode Island,agg total,250062
2014,RI,Rhode Island,ba total,420
2014,RI,Rhode Island,elem total,144
2014,RI,Rhode Island,ma total,393
2014,RI,Rhode Island,other total,480
2014,RI,Rhode Island,phd total,40
2014,RI,Rhode Island,sped total,194
2014,RI,Rhode Island,state total,853
2014,RI,Rhode Island,stem total,35
2014,SC,South Carolina,elem ba,507
2014,SC,South Carolina,other ba,569
2014,SC,South Carolina,sped ba,158
2014,SC,South Carolina,stem ba,38
2014,SC,South Carolina,elem ma,100
2014,SC,South Carolina,other ma,1202
2014,SC,South Carolina,sped ma,96
2014,SC,South Carolina,stem ma,13
2014,SC,South Carolina,elem phd,0
2014,SC,South Carolina,other phd,105
2014,SC,South Carolina,sped phd,3
2014,SC,South Carolina,stem phd,0
2014,SC,South Carolina,agg total,250062
2014,SC,South Carolina,ba total,1272
2014,SC,South Carolina,elem total,607
2014,SC,South Carolina,ma total,1411
2014,SC,South Carolina,other total,1876
2014,SC,South Carolina,phd total,108
2014,SC,South Carolina,sped total,257
2014,SC,South Carolina,state total,2791
2014,SC,South Carolina,stem total,51
2014,SD,South Dakota,elem ba,314
2014,SD,South Dakota,other ba,117
2014,SD,South Dakota,sped ba,43
2014,SD,South Dakota,stem ba,24
2014,SD,South Dakota,elem ma,13
2014,SD,South Dakota,other ma,289
2014,SD,South Dakota,sped ma,16
2014,SD,South Dakota,stem ma,30
2014,SD,South Dakota,elem phd,0
2014,SD,South Dakota,other phd,34
2014,SD,South Dakota,sped phd,0
2014,SD,South Dakota,stem phd,0
2014,SD,South Dakota,agg total,250062
2014,SD,South Dakota,ba total,498
2014,SD,South Dakota,elem total,327
2014,SD,South Dakota,ma total,348
2014,SD,South Dakota,other total,440
2014,SD,South Dakota,phd total,34
2014,SD,South Dakota,sped total,59
2014,SD,South Dakota,state total,880
2014,SD,South Dakota,stem total,54
2014,TN,Tennessee,elem ba,391
2014,TN,Tennessee,other ba,1435
2014,TN,Tennessee,sped ba,405
2014,TN,Tennessee,stem ba,33
2014,TN,Tennessee,elem ma,155
2014,TN,Tennessee,other ma,2509
2014,TN,Tennessee,sped ma,168
2014,TN,Tennessee,stem ma,57
2014,TN,Tennessee,elem phd,0
2014,TN,Tennessee,other phd,273
2014,TN,Tennessee,sped phd,11
2014,TN,Tennessee,stem phd,0
2014,TN,Tennessee,agg total,250062
2014,TN,Tennessee,ba total,2264
2014,TN,Tennessee,elem total,546
2014,TN,Tennessee,ma total,2889
2014,TN,Tennessee,other total,4217
2014,TN,Tennessee,phd total,284
2014,TN,Tennessee,sped total,584
2014,TN,Tennessee,state total,5437
2014,TN,Tennessee,stem total,90
2014,TX,Texas,elem ba,669
2014,TX,Texas,other ba,916
2014,TX,Texas,sped ba,142
2014,TX,Texas,stem ba,125
2014,TX,Texas,elem ma,267
2014,TX,Texas,other ma,7496
2014,TX,Texas,sped ma,748
2014,TX,Texas,stem ma,510
2014,TX,Texas,elem phd,32
2014,TX,Texas,other phd,624
2014,TX,Texas,sped phd,44
2014,TX,Texas,stem phd,44
2014,TX,Texas,agg total,250062
2014,TX,Texas,ba total,1852
2014,TX,Texas,elem total,968
2014,TX,Texas,ma total,9021
2014,TX,Texas,other total,9036
2014,TX,Texas,phd total,744
2014,TX,Texas,sped total,934
2014,TX,Texas,state total,11617
2014,TX,Texas,stem total,679
2014,UT,Utah,elem ba,769
2014,UT,Utah,other ba,1495
2014,UT,Utah,sped ba,460
2014,UT,Utah,stem ba,331
2014,UT,Utah,elem ma,166
2014,UT,Utah,other ma,1014
2014,UT,Utah,sped ma,243
2014,UT,Utah,stem ma,727
2014,UT,Utah,elem phd,0
2014,UT,Utah,other phd,30
2014,UT,Utah,sped phd,9
2014,UT,Utah,stem phd,8
2014,UT,Utah,agg total,250062
2014,UT,Utah,ba total,3055
2014,UT,Utah,elem total,935
2014,UT,Utah,ma total,2150
2014,UT,Utah,other total,2539
2014,UT,Utah,phd total,47
2014,UT,Utah,sped total,712
2014,UT,Utah,state total,5252
2014,UT,Utah,stem total,1066
2014,VA,Virginia,elem ba,247
2014,VA,Virginia,other ba,1116
2014,VA,Virginia,sped ba,59
2014,VA,Virginia,stem ba,2
2014,VA,Virginia,elem ma,480
2014,VA,Virginia,other ma,3952
2014,VA,Virginia,sped ma,567
2014,VA,Virginia,stem ma,125
2014,VA,Virginia,elem phd,0
2014,VA,Virginia,other phd,474
2014,VA,Virginia,sped phd,0
2014,VA,Virginia,stem phd,3
2014,VA,Virginia,agg total,250062
2014,VA,Virginia,ba total,1424
2014,VA,Virginia,elem total,727
2014,VA,Virginia,ma total,5124
2014,VA,Virginia,other total,5542
2014,VA,Virginia,phd total,477
2014,VA,Virginia,sped total,626
2014,VA,Virginia,state total,7025
2014,VA,Virginia,stem total,130
2014,VT,Vermont,elem ba,125
2014,VT,Vermont,other ba,118
2014,VT,Vermont,sped ba,16
2014,VT,Vermont,stem ba,10
2014,VT,Vermont,elem ma,4
2014,VT,Vermont,other ma,266
2014,VT,Vermont,sped ma,27
2014,VT,Vermont,stem ma,13
2014,VT,Vermont,elem phd,0
2014,VT,Vermont,other phd,8
2014,VT,Vermont,sped phd,0
2014,VT,Vermont,stem phd,0
2014,VT,Vermont,agg total,250062
2014,VT,Vermont,ba total,269
2014,VT,Vermont,elem total,129
2014,VT,Vermont,ma total,310
2014,VT,Vermont,other total,392
2014,VT,Vermont,phd total,8
2014,VT,Vermont,sped total,43
2014,VT,Vermont,state total,587
2014,VT,Vermont,stem total,23
